x   y   z   z_sp   dzdx   dzdx_sp   dzdy   dzdy_sp
-5.000000e+00   -5.378378e+00   1.365331e-18   1.365331e-18   1.365331e-17   1.365415e-17   4.095992e-18   4.095992e-18
-5.000000e+00   -5.377377e+00   1.369437e-18   1.369437e-18   1.369437e-17   1.369521e-17   4.108310e-18   4.108310e-18
-5.000000e+00   -5.376376e+00   1.373555e-18   1.373555e-18   1.373555e-17   1.373640e-17   4.120666e-18   4.120666e-18
-5.000000e+00   -5.375375e+00   1.377686e-18   1.377686e-18   1.377686e-17   1.377771e-17   4.133059e-18   4.133059e-18
-5.000000e+00   -5.374374e+00   1.381830e-18   1.381830e-18   1.381830e-17   1.381915e-17   4.145489e-18   4.145489e-18
-5.000000e+00   -5.373373e+00   1.385986e-18   1.385986e-18   1.385986e-17   1.386071e-17   4.157957e-18   4.157957e-18
-5.000000e+00   -5.372372e+00   1.390154e-18   1.390154e-18   1.390154e-17   1.390240e-17   4.170462e-18   4.170462e-18
-5.000000e+00   -5.371371e+00   1.394335e-18   1.394335e-18   1.394335e-17   1.394421e-17   4.183005e-18   4.183005e-18
-5.000000e+00   -5.370370e+00   1.398528e-18   1.398528e-18   1.398528e-17   1.398615e-17   4.195585e-18   4.195585e-18
-5.000000e+00   -5.369369e+00   1.402735e-18   1.402735e-18   1.402735e-17   1.402821e-17   4.208204e-18   4.208204e-18
-5.000000e+00   -5.368368e+00   1.406953e-18   1.406953e-18   1.406953e-17   1.407040e-17   4.220860e-18   4.220860e-18
-5.000000e+00   -5.367367e+00   1.411185e-18   1.411185e-18   1.411185e-17   1.411272e-17   4.233554e-18   4.233554e-18
-5.000000e+00   -5.366366e+00   1.415429e-18   1.415429e-18   1.415429e-17   1.415516e-17   4.246287e-18   4.246287e-18
-5.000000e+00   -5.365365e+00   1.419686e-18   1.419686e-18   1.419686e-17   1.419773e-17   4.259057e-18   4.259057e-18
-5.000000e+00   -5.364364e+00   1.423956e-18   1.423956e-18   1.423956e-17   1.424043e-17   4.271867e-18   4.271867e-18
-5.000000e+00   -5.363363e+00   1.428238e-18   1.428238e-18   1.428238e-17   1.428326e-17   4.284714e-18   4.284714e-18
-5.000000e+00   -5.362362e+00   1.432534e-18   1.432534e-18   1.432534e-17   1.432622e-17   4.297601e-18   4.297601e-18
-5.000000e+00   -5.361361e+00   1.436842e-18   1.436842e-18   1.436842e-17   1.436931e-17   4.310526e-18   4.310526e-18
-5.000000e+00   -5.360360e+00   1.441163e-18   1.441163e-18   1.441163e-17   1.441252e-17   4.323490e-18   4.323490e-18
-5.000000e+00   -5.359359e+00   1.445498e-18   1.445498e-18   1.445498e-17   1.445587e-17   4.336493e-18   4.336493e-18
-5.000000e+00   -5.358358e+00   1.449845e-18   1.449845e-18   1.449845e-17   1.449934e-17   4.349535e-18   4.349535e-18
-5.000000e+00   -5.357357e+00   1.454205e-18   1.454205e-18   1.454205e-17   1.454295e-17   4.362616e-18   4.362616e-18
-5.000000e+00   -5.356356e+00   1.458579e-18   1.458579e-18   1.458579e-17   1.458669e-17   4.375737e-18   4.375737e-18
-5.000000e+00   -5.355355e+00   1.462966e-18   1.462966e-18   1.462966e-17   1.463056e-17   4.388897e-18   4.388897e-18
-5.000000e+00   -5.354354e+00   1.467365e-18   1.467365e-18   1.467365e-17   1.467456e-17   4.402096e-18   4.402096e-18
-5.000000e+00   -5.353353e+00   1.471779e-18   1.471779e-18   1.471779e-17   1.471869e-17   4.415336e-18   4.415336e-18
-5.000000e+00   -5.352352e+00   1.476205e-18   1.476205e-18   1.476205e-17   1.476296e-17   4.428615e-18   4.428615e-18
-5.000000e+00   -5.351351e+00   1.480645e-18   1.480645e-18   1.480645e-17   1.480736e-17   4.441934e-18   4.441934e-18
-5.000000e+00   -5.350350e+00   1.485098e-18   1.485098e-18   1.485098e-17   1.485189e-17   4.455293e-18   4.455293e-18
-5.000000e+00   -5.349349e+00   1.489564e-18   1.489564e-18   1.489564e-17   1.489656e-17   4.468693e-18   4.468693e-18
-5.000000e+00   -5.348348e+00   1.494044e-18   1.494044e-18   1.494044e-17   1.494136e-17   4.482132e-18   4.482132e-18
-5.000000e+00   -5.347347e+00   1.498537e-18   1.498537e-18   1.498537e-17   1.498630e-17   4.495612e-18   4.495612e-18
-5.000000e+00   -5.346346e+00   1.503044e-18   1.503044e-18   1.503044e-17   1.503137e-17   4.509133e-18   4.509133e-18
-5.000000e+00   -5.345345e+00   1.507565e-18   1.507565e-18   1.507565e-17   1.507658e-17   4.522694e-18   4.522694e-18
-5.000000e+00   -5.344344e+00   1.512099e-18   1.512099e-18   1.512099e-17   1.512192e-17   4.536296e-18   4.536296e-18
-5.000000e+00   -5.343343e+00   1.516646e-18   1.516646e-18   1.516646e-17   1.516740e-17   4.549939e-18   4.549939e-18
-5.000000e+00   -5.342342e+00   1.521208e-18   1.521208e-18   1.521208e-17   1.521302e-17   4.563624e-18   4.563624e-18
-5.000000e+00   -5.341341e+00   1.525783e-18   1.525783e-18   1.525783e-17   1.525877e-17   4.577349e-18   4.577349e-18
-5.000000e+00   -5.340340e+00   1.530372e-18   1.530372e-18   1.530372e-17   1.530466e-17   4.591115e-18   4.591115e-18
-5.000000e+00   -5.339339e+00   1.534974e-18   1.534974e-18   1.534974e-17   1.535069e-17   4.604923e-18   4.604923e-18
-5.000000e+00   -5.338338e+00   1.539591e-18   1.539591e-18   1.539591e-17   1.539686e-17   4.618772e-18   4.618772e-18
-5.000000e+00   -5.337337e+00   1.544221e-18   1.544221e-18   1.544221e-17   1.544316e-17   4.632663e-18   4.632663e-18
-5.000000e+00   -5.336336e+00   1.548865e-18   1.548865e-18   1.548865e-17   1.548961e-17   4.646596e-18   4.646596e-18
-5.000000e+00   -5.335335e+00   1.553524e-18   1.553524e-18   1.553524e-17   1.553620e-17   4.660571e-18   4.660571e-18
-5.000000e+00   -5.334334e+00   1.558196e-18   1.558196e-18   1.558196e-17   1.558292e-17   4.674588e-18   4.674588e-18
-5.000000e+00   -5.333333e+00   1.562882e-18   1.562882e-18   1.562882e-17   1.562979e-17   4.688647e-18   4.688647e-18
-5.000000e+00   -5.332332e+00   1.567583e-18   1.567583e-18   1.567583e-17   1.567679e-17   4.702748e-18   4.702748e-18
-5.000000e+00   -5.331331e+00   1.572297e-18   1.572297e-18   1.572297e-17   1.572394e-17   4.716891e-18   4.716891e-18
-5.000000e+00   -5.330330e+00   1.577026e-18   1.577026e-18   1.577026e-17   1.577123e-17   4.731077e-18   4.731077e-18
-5.000000e+00   -5.329329e+00   1.581769e-18   1.581769e-18   1.581769e-17   1.581866e-17   4.745306e-18   4.745306e-18
-5.000000e+00   -5.328328e+00   1.586526e-18   1.586526e-18   1.586526e-17   1.586624e-17   4.759578e-18   4.759578e-18
-5.000000e+00   -5.327327e+00   1.591297e-18   1.591297e-18   1.591297e-17   1.591396e-17   4.773892e-18   4.773892e-18
-5.000000e+00   -5.326326e+00   1.596083e-18   1.596083e-18   1.596083e-17   1.596182e-17   4.788250e-18   4.788250e-18
-5.000000e+00   -5.325325e+00   1.600884e-18   1.600884e-18   1.600884e-17   1.600982e-17   4.802651e-18   4.802651e-18
-5.000000e+00   -5.324324e+00   1.605698e-18   1.605698e-18   1.605698e-17   1.605797e-17   4.817095e-18   4.817095e-18
-5.000000e+00   -5.323323e+00   1.610527e-18   1.610527e-18   1.610527e-17   1.610627e-17   4.831582e-18   4.831582e-18
-5.000000e+00   -5.322322e+00   1.615371e-18   1.615371e-18   1.615371e-17   1.615471e-17   4.846113e-18   4.846113e-18
-5.000000e+00   -5.321321e+00   1.620229e-18   1.620229e-18   1.620229e-17   1.620329e-17   4.860688e-18   4.860688e-18
-5.000000e+00   -5.320320e+00   1.625102e-18   1.625102e-18   1.625102e-17   1.625202e-17   4.875307e-18   4.875307e-18
-5.000000e+00   -5.319319e+00   1.629990e-18   1.629990e-18   1.629990e-17   1.630090e-17   4.889969e-18   4.889969e-18
-5.000000e+00   -5.318318e+00   1.634892e-18   1.634892e-18   1.634892e-17   1.634993e-17   4.904676e-18   4.904676e-18
-5.000000e+00   -5.317317e+00   1.639809e-18   1.639809e-18   1.639809e-17   1.639910e-17   4.919427e-18   4.919427e-18
-5.000000e+00   -5.316316e+00   1.644741e-18   1.644741e-18   1.644741e-17   1.644842e-17   4.934222e-18   4.934222e-18
-5.000000e+00   -5.315315e+00   1.649687e-18   1.649687e-18   1.649687e-17   1.649789e-17   4.949062e-18   4.949062e-18
-5.000000e+00   -5.314314e+00   1.654649e-18   1.654649e-18   1.654649e-17   1.654751e-17   4.963946e-18   4.963946e-18
-5.000000e+00   -5.313313e+00   1.659625e-18   1.659625e-18   1.659625e-17   1.659728e-17   4.978875e-18   4.978875e-18
-5.000000e+00   -5.312312e+00   1.664616e-18   1.664616e-18   1.664616e-17   1.664719e-17   4.993849e-18   4.993849e-18
-5.000000e+00   -5.311311e+00   1.669623e-18   1.669623e-18   1.669623e-17   1.669726e-17   5.008868e-18   5.008868e-18
-5.000000e+00   -5.310310e+00   1.674644e-18   1.674644e-18   1.674644e-17   1.674748e-17   5.023933e-18   5.023933e-18
-5.000000e+00   -5.309309e+00   1.679681e-18   1.679681e-18   1.679681e-17   1.679784e-17   5.039042e-18   5.039042e-18
-5.000000e+00   -5.308308e+00   1.684732e-18   1.684732e-18   1.684732e-17   1.684836e-17   5.054197e-18   5.054197e-18
-5.000000e+00   -5.307307e+00   1.689799e-18   1.689799e-18   1.689799e-17   1.689904e-17   5.069398e-18   5.069398e-18
-5.000000e+00   -5.306306e+00   1.694881e-18   1.694881e-18   1.694881e-17   1.694986e-17   5.084644e-18   5.084644e-18
-5.000000e+00   -5.305305e+00   1.699979e-18   1.699979e-18   1.699979e-17   1.700084e-17   5.099936e-18   5.099936e-18
-5.000000e+00   -5.304304e+00   1.705091e-18   1.705091e-18   1.705091e-17   1.705197e-17   5.115274e-18   5.115274e-18
-5.000000e+00   -5.303303e+00   1.710220e-18   1.710220e-18   1.710220e-17   1.710325e-17   5.130659e-18   5.130659e-18
-5.000000e+00   -5.302302e+00   1.715363e-18   1.715363e-18   1.715363e-17   1.715469e-17   5.146089e-18   5.146089e-18
-5.000000e+00   -5.301301e+00   1.720522e-18   1.720522e-18   1.720522e-17   1.720628e-17   5.161566e-18   5.161566e-18
-5.000000e+00   -5.300300e+00   1.725697e-18   1.725697e-18   1.725697e-17   1.725803e-17   5.177090e-18   5.177090e-18
-5.000000e+00   -5.299299e+00   1.730887e-18   1.730887e-18   1.730887e-17   1.730993e-17   5.192660e-18   5.192660e-18
-5.000000e+00   -5.298298e+00   1.736092e-18   1.736092e-18   1.736092e-17   1.736199e-17   5.208277e-18   5.208277e-18
-5.000000e+00   -5.297297e+00   1.741314e-18   1.741314e-18   1.741314e-17   1.741421e-17   5.223941e-18   5.223941e-18
-5.000000e+00   -5.296296e+00   1.746551e-18   1.746551e-18   1.746551e-17   1.746658e-17   5.239652e-18   5.239652e-18
-5.000000e+00   -5.295295e+00   1.751803e-18   1.751803e-18   1.751803e-17   1.751912e-17   5.255410e-18   5.255410e-18
-5.000000e+00   -5.294294e+00   1.757072e-18   1.757072e-18   1.757072e-17   1.757180e-17   5.271216e-18   5.271216e-18
-5.000000e+00   -5.293293e+00   1.762356e-18   1.762356e-18   1.762356e-17   1.762465e-17   5.287069e-18   5.287069e-18
-5.000000e+00   -5.292292e+00   1.767657e-18   1.767657e-18   1.767657e-17   1.767766e-17   5.302970e-18   5.302970e-18
-5.000000e+00   -5.291291e+00   1.772973e-18   1.772973e-18   1.772973e-17   1.773082e-17   5.318919e-18   5.318919e-18
-5.000000e+00   -5.290290e+00   1.778305e-18   1.778305e-18   1.778305e-17   1.778415e-17   5.334916e-18   5.334916e-18
-5.000000e+00   -5.289289e+00   1.783654e-18   1.783654e-18   1.783654e-17   1.783764e-17   5.350961e-18   5.350961e-18
-5.000000e+00   -5.288288e+00   1.789018e-18   1.789018e-18   1.789018e-17   1.789128e-17   5.367054e-18   5.367054e-18
-5.000000e+00   -5.287287e+00   1.794398e-18   1.794398e-18   1.794398e-17   1.794509e-17   5.383195e-18   5.383195e-18
-5.000000e+00   -5.286286e+00   1.799795e-18   1.799795e-18   1.799795e-17   1.799906e-17   5.399385e-18   5.399385e-18
-5.000000e+00   -5.285285e+00   1.805208e-18   1.805208e-18   1.805208e-17   1.805319e-17   5.415624e-18   5.415624e-18
-5.000000e+00   -5.284284e+00   1.810637e-18   1.810637e-18   1.810637e-17   1.810749e-17   5.431912e-18   5.431912e-18
-5.000000e+00   -5.283283e+00   1.816083e-18   1.816083e-18   1.816083e-17   1.816195e-17   5.448248e-18   5.448248e-18
-5.000000e+00   -5.282282e+00   1.821545e-18   1.821545e-18   1.821545e-17   1.821657e-17   5.464634e-18   5.464634e-18
-5.000000e+00   -5.281281e+00   1.827023e-18   1.827023e-18   1.827023e-17   1.827136e-17   5.481069e-18   5.481069e-18
-5.000000e+00   -5.280280e+00   1.832518e-18   1.832518e-18   1.832518e-17   1.832631e-17   5.497553e-18   5.497553e-18
-5.000000e+00   -5.279279e+00   1.838029e-18   1.838029e-18   1.838029e-17   1.838142e-17   5.514087e-18   5.514087e-18
-5.000000e+00   -5.278278e+00   1.843557e-18   1.843557e-18   1.843557e-17   1.843671e-17   5.530671e-18   5.530671e-18
-5.000000e+00   -5.277277e+00   1.849101e-18   1.849101e-18   1.849101e-17   1.849216e-17   5.547304e-18   5.547304e-18
-5.000000e+00   -5.276276e+00   1.854663e-18   1.854663e-18   1.854663e-17   1.854777e-17   5.563988e-18   5.563988e-18
-5.000000e+00   -5.275275e+00   1.860241e-18   1.860241e-18   1.860241e-17   1.860355e-17   5.580722e-18   5.580722e-18
-5.000000e+00   -5.274274e+00   1.865835e-18   1.865835e-18   1.865835e-17   1.865950e-17   5.597506e-18   5.597506e-18
-5.000000e+00   -5.273273e+00   1.871447e-18   1.871447e-18   1.871447e-17   1.871562e-17   5.614341e-18   5.614341e-18
-5.000000e+00   -5.272272e+00   1.877075e-18   1.877075e-18   1.877075e-17   1.877191e-17   5.631226e-18   5.631226e-18
-5.000000e+00   -5.271271e+00   1.882721e-18   1.882721e-18   1.882721e-17   1.882837e-17   5.648162e-18   5.648162e-18
-5.000000e+00   -5.270270e+00   1.888383e-18   1.888383e-18   1.888383e-17   1.888499e-17   5.665149e-18   5.665149e-18
-5.000000e+00   -5.269269e+00   1.894062e-18   1.894062e-18   1.894062e-17   1.894179e-17   5.682187e-18   5.682187e-18
-5.000000e+00   -5.268268e+00   1.899759e-18   1.899759e-18   1.899759e-17   1.899876e-17   5.699276e-18   5.699276e-18
-5.000000e+00   -5.267267e+00   1.905472e-18   1.905472e-18   1.905472e-17   1.905590e-17   5.716417e-18   5.716417e-18
-5.000000e+00   -5.266266e+00   1.911203e-18   1.911203e-18   1.911203e-17   1.911321e-17   5.733609e-18   5.733609e-18
-5.000000e+00   -5.265265e+00   1.916951e-18   1.916951e-18   1.916951e-17   1.917069e-17   5.750853e-18   5.750853e-18
-5.000000e+00   -5.264264e+00   1.922716e-18   1.922716e-18   1.922716e-17   1.922835e-17   5.768149e-18   5.768149e-18
-5.000000e+00   -5.263263e+00   1.928499e-18   1.928499e-18   1.928499e-17   1.928618e-17   5.785496e-18   5.785496e-18
-5.000000e+00   -5.262262e+00   1.934299e-18   1.934299e-18   1.934299e-17   1.934418e-17   5.802896e-18   5.802896e-18
-5.000000e+00   -5.261261e+00   1.940116e-18   1.940116e-18   1.940116e-17   1.940236e-17   5.820349e-18   5.820349e-18
-5.000000e+00   -5.260260e+00   1.945951e-18   1.945951e-18   1.945951e-17   1.946071e-17   5.837854e-18   5.837854e-18
-5.000000e+00   -5.259259e+00   1.951804e-18   1.951804e-18   1.951804e-17   1.951924e-17   5.855411e-18   5.855411e-18
-5.000000e+00   -5.258258e+00   1.957674e-18   1.957674e-18   1.957674e-17   1.957795e-17   5.873021e-18   5.873021e-18
-5.000000e+00   -5.257257e+00   1.963561e-18   1.963561e-18   1.963561e-17   1.963683e-17   5.890684e-18   5.890684e-18
-5.000000e+00   -5.256256e+00   1.969467e-18   1.969467e-18   1.969467e-17   1.969588e-17   5.908401e-18   5.908401e-18
-5.000000e+00   -5.255255e+00   1.975390e-18   1.975390e-18   1.975390e-17   1.975512e-17   5.926170e-18   5.926170e-18
-5.000000e+00   -5.254254e+00   1.981331e-18   1.981331e-18   1.981331e-17   1.981453e-17   5.943993e-18   5.943993e-18
-5.000000e+00   -5.253253e+00   1.987290e-18   1.987290e-18   1.987290e-17   1.987413e-17   5.961870e-18   5.961870e-18
-5.000000e+00   -5.252252e+00   1.993267e-18   1.993267e-18   1.993267e-17   1.993390e-17   5.979800e-18   5.979800e-18
-5.000000e+00   -5.251251e+00   1.999262e-18   1.999262e-18   1.999262e-17   1.999385e-17   5.997785e-18   5.997785e-18
-5.000000e+00   -5.250250e+00   2.005274e-18   2.005274e-18   2.005274e-17   2.005398e-17   6.015823e-18   6.015823e-18
-5.000000e+00   -5.249249e+00   2.011305e-18   2.011305e-18   2.011305e-17   2.011429e-17   6.033916e-18   6.033916e-18
-5.000000e+00   -5.248248e+00   2.017354e-18   2.017354e-18   2.017354e-17   2.017479e-17   6.052063e-18   6.052063e-18
-5.000000e+00   -5.247247e+00   2.023422e-18   2.023422e-18   2.023422e-17   2.023546e-17   6.070265e-18   6.070265e-18
-5.000000e+00   -5.246246e+00   2.029507e-18   2.029507e-18   2.029507e-17   2.029632e-17   6.088521e-18   6.088521e-18
-5.000000e+00   -5.245245e+00   2.035611e-18   2.035611e-18   2.035611e-17   2.035736e-17   6.106833e-18   6.106833e-18
-5.000000e+00   -5.244244e+00   2.041733e-18   2.041733e-18   2.041733e-17   2.041859e-17   6.125199e-18   6.125199e-18
-5.000000e+00   -5.243243e+00   2.047874e-18   2.047874e-18   2.047874e-17   2.048000e-17   6.143621e-18   6.143621e-18
-5.000000e+00   -5.242242e+00   2.054033e-18   2.054033e-18   2.054033e-17   2.054159e-17   6.162098e-18   6.162098e-18
-5.000000e+00   -5.241241e+00   2.060210e-18   2.060210e-18   2.060210e-17   2.060337e-17   6.180630e-18   6.180630e-18
-5.000000e+00   -5.240240e+00   2.066406e-18   2.066406e-18   2.066406e-17   2.066534e-17   6.199219e-18   6.199219e-18
-5.000000e+00   -5.239239e+00   2.072621e-18   2.072621e-18   2.072621e-17   2.072749e-17   6.217863e-18   6.217863e-18
-5.000000e+00   -5.238238e+00   2.078854e-18   2.078854e-18   2.078854e-17   2.078983e-17   6.236563e-18   6.236563e-18
-5.000000e+00   -5.237237e+00   2.085107e-18   2.085107e-18   2.085107e-17   2.085235e-17   6.255320e-18   6.255320e-18
-5.000000e+00   -5.236236e+00   2.091378e-18   2.091378e-18   2.091378e-17   2.091507e-17   6.274133e-18   6.274133e-18
-5.000000e+00   -5.235235e+00   2.097667e-18   2.097667e-18   2.097667e-17   2.097797e-17   6.293002e-18   6.293002e-18
-5.000000e+00   -5.234234e+00   2.103976e-18   2.103976e-18   2.103976e-17   2.104106e-17   6.311929e-18   6.311929e-18
-5.000000e+00   -5.233233e+00   2.110304e-18   2.110304e-18   2.110304e-17   2.110434e-17   6.330912e-18   6.330912e-18
-5.000000e+00   -5.232232e+00   2.116651e-18   2.116651e-18   2.116651e-17   2.116781e-17   6.349952e-18   6.349952e-18
-5.000000e+00   -5.231231e+00   2.123017e-18   2.123017e-18   2.123017e-17   2.123148e-17   6.369050e-18   6.369050e-18
-5.000000e+00   -5.230230e+00   2.129402e-18   2.129402e-18   2.129402e-17   2.129533e-17   6.388205e-18   6.388205e-18
-5.000000e+00   -5.229229e+00   2.135806e-18   2.135806e-18   2.135806e-17   2.135938e-17   6.407417e-18   6.407417e-18
-5.000000e+00   -5.228228e+00   2.142229e-18   2.142229e-18   2.142229e-17   2.142361e-17   6.426688e-18   6.426688e-18
-5.000000e+00   -5.227227e+00   2.148672e-18   2.148672e-18   2.148672e-17   2.148805e-17   6.446016e-18   6.446016e-18
-5.000000e+00   -5.226226e+00   2.155134e-18   2.155134e-18   2.155134e-17   2.155267e-17   6.465403e-18   6.465403e-18
-5.000000e+00   -5.225225e+00   2.161616e-18   2.161616e-18   2.161616e-17   2.161749e-17   6.484847e-18   6.484847e-18
-5.000000e+00   -5.224224e+00   2.168117e-18   2.168117e-18   2.168117e-17   2.168251e-17   6.504351e-18   6.504351e-18
-5.000000e+00   -5.223223e+00   2.174638e-18   2.174638e-18   2.174638e-17   2.174772e-17   6.523913e-18   6.523913e-18
-5.000000e+00   -5.222222e+00   2.181178e-18   2.181178e-18   2.181178e-17   2.181312e-17   6.543533e-18   6.543533e-18
-5.000000e+00   -5.221221e+00   2.187738e-18   2.187738e-18   2.187738e-17   2.187873e-17   6.563213e-18   6.563213e-18
-5.000000e+00   -5.220220e+00   2.194317e-18   2.194317e-18   2.194317e-17   2.194453e-17   6.582952e-18   6.582952e-18
-5.000000e+00   -5.219219e+00   2.200917e-18   2.200917e-18   2.200917e-17   2.201053e-17   6.602751e-18   6.602751e-18
-5.000000e+00   -5.218218e+00   2.207536e-18   2.207536e-18   2.207536e-17   2.207672e-17   6.622608e-18   6.622608e-18
-5.000000e+00   -5.217217e+00   2.214175e-18   2.214175e-18   2.214175e-17   2.214312e-17   6.642526e-18   6.642526e-18
-5.000000e+00   -5.216216e+00   2.220834e-18   2.220834e-18   2.220834e-17   2.220972e-17   6.662503e-18   6.662503e-18
-5.000000e+00   -5.215215e+00   2.227514e-18   2.227514e-18   2.227514e-17   2.227651e-17   6.682541e-18   6.682541e-18
-5.000000e+00   -5.214214e+00   2.234213e-18   2.234213e-18   2.234213e-17   2.234351e-17   6.702639e-18   6.702639e-18
-5.000000e+00   -5.213213e+00   2.240932e-18   2.240932e-18   2.240932e-17   2.241071e-17   6.722797e-18   6.722797e-18
-5.000000e+00   -5.212212e+00   2.247672e-18   2.247672e-18   2.247672e-17   2.247811e-17   6.743016e-18   6.743016e-18
-5.000000e+00   -5.211211e+00   2.254432e-18   2.254432e-18   2.254432e-17   2.254571e-17   6.763296e-18   6.763296e-18
-5.000000e+00   -5.210210e+00   2.261212e-18   2.261212e-18   2.261212e-17   2.261352e-17   6.783637e-18   6.783637e-18
-5.000000e+00   -5.209209e+00   2.268013e-18   2.268013e-18   2.268013e-17   2.268153e-17   6.804039e-18   6.804039e-18
-5.000000e+00   -5.208208e+00   2.274834e-18   2.274834e-18   2.274834e-17   2.274974e-17   6.824502e-18   6.824502e-18
-5.000000e+00   -5.207207e+00   2.281676e-18   2.281676e-18   2.281676e-17   2.281816e-17   6.845027e-18   6.845027e-18
-5.000000e+00   -5.206206e+00   2.288538e-18   2.288538e-18   2.288538e-17   2.288679e-17   6.865613e-18   6.865613e-18
-5.000000e+00   -5.205205e+00   2.295421e-18   2.295421e-18   2.295421e-17   2.295562e-17   6.886262e-18   6.886262e-18
-5.000000e+00   -5.204204e+00   2.302324e-18   2.302324e-18   2.302324e-17   2.302466e-17   6.906972e-18   6.906972e-18
-5.000000e+00   -5.203203e+00   2.309248e-18   2.309248e-18   2.309248e-17   2.309391e-17   6.927745e-18   6.927745e-18
-5.000000e+00   -5.202202e+00   2.316193e-18   2.316193e-18   2.316193e-17   2.316336e-17   6.948580e-18   6.948580e-18
-5.000000e+00   -5.201201e+00   2.323159e-18   2.323159e-18   2.323159e-17   2.323303e-17   6.969478e-18   6.969478e-18
-5.000000e+00   -5.200200e+00   2.330146e-18   2.330146e-18   2.330146e-17   2.330290e-17   6.990439e-18   6.990439e-18
-5.000000e+00   -5.199199e+00   2.337154e-18   2.337154e-18   2.337154e-17   2.337299e-17   7.011463e-18   7.011463e-18
-5.000000e+00   -5.198198e+00   2.344183e-18   2.344183e-18   2.344183e-17   2.344328e-17   7.032550e-18   7.032550e-18
-5.000000e+00   -5.197197e+00   2.351233e-18   2.351233e-18   2.351233e-17   2.351379e-17   7.053700e-18   7.053700e-18
-5.000000e+00   -5.196196e+00   2.358305e-18   2.358305e-18   2.358305e-17   2.358450e-17   7.074915e-18   7.074915e-18
-5.000000e+00   -5.195195e+00   2.365398e-18   2.365398e-18   2.365398e-17   2.365543e-17   7.096193e-18   7.096193e-18
-5.000000e+00   -5.194194e+00   2.372511e-18   2.372511e-18   2.372511e-17   2.372658e-17   7.117534e-18   7.117534e-18
-5.000000e+00   -5.193193e+00   2.379647e-18   2.379647e-18   2.379647e-17   2.379794e-17   7.138941e-18   7.138941e-18
-5.000000e+00   -5.192192e+00   2.386804e-18   2.386804e-18   2.386804e-17   2.386951e-17   7.160411e-18   7.160411e-18
-5.000000e+00   -5.191191e+00   2.393982e-18   2.393982e-18   2.393982e-17   2.394130e-17   7.181946e-18   7.181946e-18
-5.000000e+00   -5.190190e+00   2.401182e-18   2.401182e-18   2.401182e-17   2.401330e-17   7.203546e-18   7.203546e-18
-5.000000e+00   -5.189189e+00   2.408404e-18   2.408404e-18   2.408404e-17   2.408552e-17   7.225211e-18   7.225211e-18
-5.000000e+00   -5.188188e+00   2.415647e-18   2.415647e-18   2.415647e-17   2.415796e-17   7.246941e-18   7.246941e-18
-5.000000e+00   -5.187187e+00   2.422912e-18   2.422912e-18   2.422912e-17   2.423061e-17   7.268736e-18   7.268736e-18
-5.000000e+00   -5.186186e+00   2.430199e-18   2.430199e-18   2.430199e-17   2.430349e-17   7.290597e-18   7.290597e-18
-5.000000e+00   -5.185185e+00   2.437508e-18   2.437508e-18   2.437508e-17   2.437658e-17   7.312523e-18   7.312523e-18
-5.000000e+00   -5.184184e+00   2.444839e-18   2.444839e-18   2.444839e-17   2.444989e-17   7.334516e-18   7.334516e-18
-5.000000e+00   -5.183183e+00   2.452192e-18   2.452192e-18   2.452192e-17   2.452343e-17   7.356575e-18   7.356575e-18
-5.000000e+00   -5.182182e+00   2.459567e-18   2.459567e-18   2.459567e-17   2.459718e-17   7.378700e-18   7.378700e-18
-5.000000e+00   -5.181181e+00   2.466964e-18   2.466964e-18   2.466964e-17   2.467116e-17   7.400891e-18   7.400891e-18
-5.000000e+00   -5.180180e+00   2.474383e-18   2.474383e-18   2.474383e-17   2.474536e-17   7.423149e-18   7.423149e-18
-5.000000e+00   -5.179179e+00   2.481825e-18   2.481825e-18   2.481825e-17   2.481978e-17   7.445475e-18   7.445475e-18
-5.000000e+00   -5.178178e+00   2.489289e-18   2.489289e-18   2.489289e-17   2.489443e-17   7.467867e-18   7.467867e-18
-5.000000e+00   -5.177177e+00   2.496776e-18   2.496776e-18   2.496776e-17   2.496930e-17   7.490327e-18   7.490327e-18
-5.000000e+00   -5.176176e+00   2.504285e-18   2.504285e-18   2.504285e-17   2.504439e-17   7.512854e-18   7.512854e-18
-5.000000e+00   -5.175175e+00   2.511816e-18   2.511816e-18   2.511816e-17   2.511971e-17   7.535449e-18   7.535449e-18
-5.000000e+00   -5.174174e+00   2.519371e-18   2.519371e-18   2.519371e-17   2.519526e-17   7.558112e-18   7.558112e-18
-5.000000e+00   -5.173173e+00   2.526948e-18   2.526948e-18   2.526948e-17   2.527104e-17   7.580843e-18   7.580843e-18
-5.000000e+00   -5.172172e+00   2.534548e-18   2.534548e-18   2.534548e-17   2.534704e-17   7.603643e-18   7.603643e-18
-5.000000e+00   -5.171171e+00   2.542170e-18   2.542170e-18   2.542170e-17   2.542327e-17   7.626511e-18   7.626511e-18
-5.000000e+00   -5.170170e+00   2.549816e-18   2.549816e-18   2.549816e-17   2.549973e-17   7.649448e-18   7.649448e-18
-5.000000e+00   -5.169169e+00   2.557485e-18   2.557485e-18   2.557485e-17   2.557642e-17   7.672454e-18   7.672454e-18
-5.000000e+00   -5.168168e+00   2.565176e-18   2.565176e-18   2.565176e-17   2.565334e-17   7.695529e-18   7.695529e-18
